id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity,confident,add_ids
200.0,MEDMCQA,0.018786130473017693,0.7988065481185913,0.07430058717727661,0.10810671001672745,2,0.4324061870574951,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162806904, 468502519162914492, 468502519162791811, 468502519162766867, 468502519162469654]","[0.7834118604660034, 0.7711558938026428, 0.7465603947639465, 0.76341313123703, 0.7134391069412231]",3,"[468502519162914487, 468502519162791812, 468502519163688074, 468502519162791811, 468502519162932325, 468502519163721549, 468502519162791813, 468502519162791811, 468502519163432549, 468502519162766867, 468502519162791813, 468502519162791811, 468502519163721549, 468502519162766867, 468502519163435738]"
201.0,MEDMCQA,0.007570852991193533,0.9915860891342163,0.0007979620713740587,4.5017939555691555e-05,1,0.20122241973876953,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162783116, 468502519163113619, 468502519163923698, 468502519162783115, 468502519163114296]","[0.7299506068229675, 0.7702236771583557, 0.7365075945854187, 0.7297341823577881, 0.7681676745414734]",1,"[-1, -1, -1, -1, -1]"
202.0,MEDMCQA,0.33201172947883606,0.22818811237812042,0.33201172947883606,0.10778842866420746,1,0.8054194450378418,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'STAT']","[468502519163114956, 468502519163461019, 468502519162338485, 468502519163622482, 468502519162990207]","[0.7732664346694946, 0.7752215266227722, 0.7612146735191345, 0.7733628749847412, 0.7561721801757812]",4,"[468502519163114956, 468502519163474123, 468502519163117719, 468502519163432113, 468502519163623103, 468502519163623103, 468502519163114956, 468502519163117719, 468502519163432634, 468502519163474123, 468502519163623103, 468502519163114956, 468502519163117719, 468502519163432634, 468502519163474123, 468502519163623103, 468502519163114956, 468502519163117719, 468502519163432634, 468502519163474123]"
203.0,MEDMCQA,0.3435930907726288,0.3435930907726288,0.23614785075187683,0.0766659826040268,0,0.7967970371246338,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162947868, 468502519163812023, 468502519163030936, 468502519163802356, 468502519163294653]","[0.6758719682693481, 0.6893335580825806, 0.6848404407501221, 0.6764259338378906, 0.6875876188278198]",4,"[468502519163914053, 468502519163685717, 468502519163927727, 468502519163312588, 468502519163399655, 468502519162776415, 468502519162947868, 468502519162703625, 468502519163927716, 468502519162991649, 468502519162776415, 468502519162947868, 468502519162991649, 468502519162907989, 468502519162419284, 468502519162492576, 468502519163693295, 468502519163273893, 468502519163791351, 468502519163737192]"
204.0,MEDMCQA,0.9933950304985046,0.0011631459929049015,0.005212858784943819,0.0002290370175614953,0,0.26842570304870605,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'STAT']","[468502519163177306, 468502519162866325, 468502519163450841, 468502519163450842, 468502519162833575]","[0.744428277015686, 0.7395583391189575, 0.7542861700057983, 0.7439971566200256, 0.7488839030265808]",1,"[-1, -1, -1, -1, -1]"
205.0,MEDMCQA,0.7745711803436279,0.04951667785644531,0.023390023037791252,0.15252211689949036,3,0.26757216453552246,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162774051, 468502519162774044, 468502519163780777, 468502519163760568, 468502519163434925]","[0.7630975842475891, 0.7490184903144836, 0.7438074350357056, 0.7723555564880371, 0.7501610517501831]",1,"[-1, -1, -1, -1, -1]"
206.0,MEDMCQA,0.0699882060289383,0.015616479329764843,0.8526308536529541,0.06176437437534332,2,0.42502808570861816,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468502519162801364, 468502519162316718, 468502519162958029, 468502519163768023, 468502519163629975]","[0.763904333114624, 0.7414318919181824, 0.7612093687057495, 0.7538812160491943, 0.7452077269554138]",1,"[-1, -1, -1, -1, -1]"
207.0,MEDMCQA,0.33841925859451294,0.3834792673587799,0.09695874154567719,0.18114277720451355,2,1.2417359352111816,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163534029, 468502519163113834, 468502519163506542, 468502519163976302, 468502519163506547]","[0.7808324694633484, 0.7789390087127686, 0.7825132608413696, 0.8054866194725037, 0.7747449278831482]",4,"[468502519163923419, 468502519163385892, 468502519163570946, 468502519163926153, 468502519163351750, 468502519163534029, 468502519163506542, 468502519163506547, 468502519163436036, 468502519163431540, 468502519163118017, 468502519163534029, 468502519163506547, 468502519163156956, 468502519163431540, 468502519163976302, 468502519163903662, 468502519163888782, 468502519163945201, 468502519163385899]"
208.0,MEDMCQA,0.033968470990657806,0.8760583996772766,0.033968470990657806,0.056004539132118225,1,0.2825138568878174,False,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162298300, 468502519163962750, 468502519163405208, 468502519162889563, 468502519163768708]","[0.7738003730773926, 0.8006579875946045, 0.7633240222930908, 0.7616028189659119, 0.7742756605148315]",1,"[-1, -1, -1, -1, -1]"
209.0,MEDMCQA,0.27774563431739807,0.07957545667886734,0.054691363126039505,0.5879875421524048,3,0.9423098564147949,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163876616, 468502519163768607, 468502519163118078, 468502519163116773, 468502519163895632]","[0.7218884229660034, 0.72601318359375, 0.7233015894889832, 0.721799373626709, 0.7298955917358398]",4,"[468502519163582367, 468502519163538472, 468502519163692567, 468502519163118838, 468502519163662485, 468502519163432596, 468502519163628866, 468502519163119492, 468502519163119493, 468502519163434924, 468502519163122550, 468502519163134051, 468502519163156444, 468502519163052084, 468502519163434318, 468502519163692567, 468502519163435258, 468502519163653939, 468502519163695258, 468502519163432334]"
210.0,MEDMCQA,0.8844876289367676,0.016199955716729164,0.026709211990237236,0.07260316610336304,3,0.8904576301574707,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162724757, 468502519163950140, 468502519163364736, 468502519163694557, 468502519163012656]","[0.7960176467895508, 0.7852236032485962, 0.7878246307373047, 0.7815885543823242, 0.8045638799667358]",4,"[468502519163424685, 468502519163237256, 468502519163419646, 468502519163895014, 468502519162413829, 468502519163237256, 468502519162907719, 468502519162413829, 468502519163424685, 468502519162413828, 468502519162907719, 468502519163694557, 468502519162907691, 468502519163385862, 468502519163611371, 468502519163046155, 468502519163424685, 468502519162413829, 468502519162414117, 468502519163954910]"
211.0,MEDMCQA,0.22855044901371002,0.05099649727344513,0.426988422870636,0.2934645712375641,3,0.947930097579956,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163139909, 468502519163323032, 468502519163154611, 468502519163542553, 468502519162793286]","[0.8085755109786987, 0.763593316078186, 0.7718740701675415, 0.7961179614067078, 0.7826725840568542]",4,"[468502519163139909, 468502519163320896, 468502519162793286, 468502519163639353, 468502519163723834, 468502519163320896, 468502519163683571, 468502519163542553, 468502519163723834, 468502519163139909, 468502519163139909, 468502519163320896, 468502519162793286, 468502519163639353, 468502519163723834, 468502519163139909, 468502519163154611, 468502519163639353, 468502519163723834, 468502519163665593]"
212.0,MEDMCQA,0.5327250957489014,0.09257373958826065,0.22207285463809967,0.15262830257415771,0,0.8188912868499756,False,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162341139, 468502519162861219, 468502519162723389, 468502519162736550, 468502519162861208]","[0.7669658660888672, 0.7543568015098572, 0.751602828502655, 0.7623286843299866, 0.7533708810806274]",4,"[468502519163979637, 468502519163331923, 468502519163983055, 468502519163445718, 468502519163340846, 468502519163478110, 468502519163435341, 468502519162727855, 468502519163436428, 468502519162449235, 468502519162861219, 468502519163338749, 468502519163435341, 468502519163983055, 468502519163120293, 468502519163481654, 468502519162832694, 468502519163435341, 468502519163123241, 468502519163116949]"
213.0,MEDMCQA,0.012973004020750523,0.9094778299331665,0.0746544897556305,0.0028946686070412397,0,0.826425313949585,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163992975, 468502519163777085, 468502519163784216, 468502519163041482, 468502519163764577]","[0.7128390669822693, 0.710925281047821, 0.7119960188865662, 0.7146463990211487, 0.7090623378753662]",2,"[468502519163992975, 468502519163166431, 468502519163167821, 468502519163898680, 468502519163967052, 468502519163764577, 468502519163992536, 468502519163883662, 468502519163784216, 468502519163992975]"
214.0,MEDMCQA,0.017772270366549492,0.0034995677415281534,0.9703330993652344,0.008395026437938213,2,0.39530348777770996,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163587664, 468502519163577791, 468502519163541630, 468502519163508046, 468502519163537625]","[0.8112297058105469, 0.7980455160140991, 0.7847048044204712, 0.7890932559967041, 0.796649694442749]",1,"[-1, -1, -1, -1, -1]"
215.0,MEDMCQA,0.231856569647789,0.031378377228975296,0.1805700808763504,0.5561950206756592,3,0.8667364120483398,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519163958185, 468502519162804495, 468502519162976615, 468502519163393740, 468502519163610131]","[0.7909775972366333, 0.7811227440834045, 0.7831728458404541, 0.7787041664123535, 0.784150242805481]",4,"[468502519163325526, 468502519163610131, 468502519163519279, 468502519162866963, 468502519163970927, 468502519162413876, 468502519162977225, 468502519162769350, 468502519163424684, 468502519162844597, 468502519162813306, 468502519162813308, 468502519162413942, 468502519162387022, 468502519163345402, 468502519162976617, 468502519162976644, 468502519162976601, 468502519162976599, 468502519162695758]"
216.0,MEDMCQA,0.44797807931900024,0.0686996653676033,0.27171245217323303,0.2116098552942276,2,1.1970179080963135,False,"['PBMD', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468502519163967252, 468502519162350746, 468502519162324452, 468502519162795148, 468502519162317347]","[0.7231120467185974, 0.7238332033157349, 0.7226217985153198, 0.7178642153739929, 0.7276043891906738]",4,"[468502519162811682, 468502519163451268, 468502519162407472, 468502519162407473, 468502519163864283, 468502519162811682, 468502519163451268, 468502519162407473, 468502519162407472, 468502519162418652, 468502519162380236, 468502519163114248, 468502519163864283, 468502519163798526, 468502519163471224, 468502519163967252, 468502519162985648, 468502519163798526, 468502519163471224, 468502519163864283]"
217.0,MEDMCQA,0.042695727199316025,0.8575666546821594,0.029344316571950912,0.07039336115121841,1,0.7720413208007812,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162388389, 468502519162447359, 468502519163688174, 468502519163789732, 468502519163180471]","[0.7971034049987793, 0.7977768182754517, 0.8033854961395264, 0.821017861366272, 0.7939175367355347]",2,"[468502519163442305, 468502519163688174, 468502519163020917, 468502519163028670, 468502519163230182, 468502519162821626, 468502519163442305, 468502519163234550, 468502519163016079, 468502519162383755]"
218.0,MEDMCQA,0.017735876142978668,0.006524663884192705,0.9683459997177124,0.007393412757664919,1,0.6569161415100098,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162925819, 468502519162785069, 468502519162491336, 468502519162456376, 468502519162445193]","[0.801004946231842, 0.7712616920471191, 0.791424036026001, 0.7621105313301086, 0.7624539732933044]",4,"[468502519162884286, 468502519163181828, 468502519162962138, 468502519162963079, 468502519162963058, 468502519162962138, 468502519162492789, 468502519162745027, 468502519162963058, 468502519162765467, 468502519162782323, 468502519162782335, 468502519162463122, 468502519162970925, 468502519162782328, 468502519162782323, 468502519162868233, 468502519163669312, 468502519162782328, 468502519162782335]"
219.0,MEDMCQA,0.3602912425994873,0.3179559111595154,0.10322517156600952,0.218527689576149,3,1.2098729610443115,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163681807, 468502519163639391, 468502519163760567, 468502519162857564, 468502519163115046]","[0.6724091172218323, 0.6698018312454224, 0.6755780577659607, 0.6716560125350952, 0.6704578399658203]",4,"[468502519162476666, 468502519162861922, 468502519162900929, 468502519162857562, 468502519163780773, 468502519162476666, 468502519163760567, 468502519163639391, 468502519162900929, 468502519162418780, 468502519163681807, 468502519163760567, 468502519163288135, 468502519163740446, 468502519163431439, 468502519162476666, 468502519163760567, 468502519162900929, 468502519163915636, 468502519163603375]"
220.0,MEDMCQA,0.00029589550103992224,8.477549272356555e-05,0.0001233476068591699,0.9994959831237793,3,0.33541083335876465,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163035120, 468502519163215108, 468502519162464684, 468502519163394124, 468502519163457101]","[0.7649543285369873, 0.7761070132255554, 0.7803665995597839, 0.7713916301727295, 0.7758765816688538]",1,"[-1, -1, -1, -1, -1]"
221.0,MEDMCQA,0.6803513169288635,0.13396911323070526,0.15180690586566925,0.03387269750237465,0,0.8330540657043457,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163661516, 468502519163635133, 468502519163611422, 468502519163875620, 468502519163648256]","[0.7770897746086121, 0.7512162327766418, 0.770275354385376, 0.8020550012588501, 0.7772427201271057]",2,"[468502519163661516, 468502519163611422, 468502519163787757, 468502519163635133, 468502519163875620, 468502519163611422, 468502519163648256, 468502519163875620, 468502519163635133, 468502519163787757]"
222.0,MEDMCQA,0.11625874042510986,0.013885126449167728,0.01081374753266573,0.8590423464775085,3,0.27289366722106934,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163900853, 468502519163927941, 468502519163121922, 468502519162457949, 468502519163780411]","[0.7225552201271057, 0.7174661159515381, 0.7214616537094116, 0.7290285229682922, 0.7085020542144775]",1,"[-1, -1, -1, -1, -1]"
223.0,MEDMCQA,0.5113041400909424,0.10068175941705704,0.24152296781539917,0.14649109542369843,2,0.6281888484954834,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468502519162469101, 468502519162339037, 468502519163638188, 468502519163766918, 468502519162447530]","[0.7459895610809326, 0.7483531832695007, 0.7493031620979309, 0.7572956681251526, 0.7485817074775696]",2,"[468502519162339036, 468502519162469101, 468502519162339037, 468502519162339038, 468502519162339039, 468502519162469101, 468502519162447535, 468502519162447533, 468502519163739410, 468502519162895154]"
224.0,MEDMCQA,0.008553953841328621,0.00029270019149407744,0.002450749045237899,0.988702654838562,3,0.8101527690887451,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468502519162843413, 468502519162418410, 468502519163741482, 468502519163748716, 468502519162716939]","[0.7346827387809753, 0.7302626371383667, 0.7434026002883911, 0.737754762172699, 0.731656551361084]",4,"[468502519162746900, 468502519162729465, 468502519162732389, 468502519163754215, 468502519162746938, 468502519163741482, 468502519162876742, 468502519163790390, 468502519163748716, 468502519162716939, 468502519162881356, 468502519162713709, 468502519162879839, 468502519163932197, 468502519163956327, 468502519163769412, 468502519163889450, 468502519162711597, 468502519163669706, 468502519163860475]"
225.0,MEDMCQA,0.4240916967391968,0.044698938727378845,0.05065052956342697,0.480558842420578,3,1.1018567085266113,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'TEXT']","[468502519163437310, 468502519163000962, 468502519163576365, 468502519162959315, 468502519162342341]","[0.7508737444877625, 0.7484689354896545, 0.7402263879776001, 0.7532573342323303, 0.7566661834716797]",4,"[468502519163475545, 468502519163437310, 468502519163488036, 468502519163944490, 468502519163132517, 468502519163569675, 468502519162342538, 468502519163411741, 468502519163476669, 468502519163187361, 468502519163407351, 468502519163476669, 468502519163777222, 468502519163163355, 468502519163900268, 468502519163576365, 468502519163132517, 468502519163617753, 468502519163437310, 468502519163944490]"
226.0,MEDMCQA,0.9992103576660156,0.00023037780192680657,0.00017941842088475823,0.00037982879439368844,0,0.28475117683410645,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162876736, 468502519162978182, 468502519162489494, 468502519162802349, 468502519162781302]","[0.8062435388565063, 0.7412564754486084, 0.7596390843391418, 0.7455218434333801, 0.7417458891868591]",1,"[-1, -1, -1, -1, -1]"
227.0,MEDMCQA,0.025650888681411743,0.004457456059753895,0.9625425338745117,0.007349102757871151,3,0.2189502716064453,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519163433058, 468502519162477389, 468502519162477387, 468502519163924703, 468502519162477386]","[0.7483129501342773, 0.7510921359062195, 0.764025866985321, 0.7707198858261108, 0.7579039335250854]",1,"[-1, -1, -1, -1, -1]"
228.0,MEDMCQA,0.7227808833122253,0.12560048699378967,0.04077650606632233,0.11084204167127609,3,0.3386530876159668,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162910003, 468502519163771229, 468502519163820676, 468502519162393893, 468502519163957495]","[0.7520899772644043, 0.747727632522583, 0.7668905854225159, 0.7595264315605164, 0.7547935247421265]",1,"[-1, -1, -1, -1, -1]"
229.0,MEDMCQA,0.49309197068214417,0.14127321541309357,0.16008351743221283,0.20555131137371063,1,0.7220344543457031,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163432810, 468502519163742594, 468502519163146155, 468502519163038041, 468502519163922442]","[0.7990184426307678, 0.7885255217552185, 0.7889388203620911, 0.8121665120124817, 0.7826634645462036]",4,"[468502519163432377, 468502519163432810, 468502519163922442, 468502519162968333, 468502519163038041, 468502519163432377, 468502519163115157, 468502519163927019, 468502519163038041, 468502519163436433, 468502519163432377, 468502519163922442, 468502519163432810, 468502519163122802, 468502519163038041, 468502519163432377, 468502519163922442, 468502519163693486, 468502519163192211, 468502519163038041]"
230.0,MEDMCQA,0.7031524181365967,0.1777847707271576,0.04495102912187576,0.07411171495914459,0,0.37433481216430664,False,"['PBMD', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519163876097, 468502519162363832, 468502519162307328, 468502519163525474, 468502519162364085]","[0.8008506298065186, 0.7958385348320007, 0.819195032119751, 0.7911741733551025, 0.7945529818534851]",1,"[-1, -1, -1, -1, -1]"
231.0,MEDMCQA,0.38864994049072266,0.11135007441043854,0.11135007441043854,0.38864994049072266,3,1.047729730606079,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163984692, 468502519163113610, 468502519162713168, 468502519163436340, 468502519163656283]","[0.7211083769798279, 0.7111007571220398, 0.7098820209503174, 0.7118488550186157, 0.7111296653747559]",4,"[468502519163626538, 468502519163120029, 468502519163875618, 468502519163432596, 468502519163924742, 468502519163911511, 468502519163626538, 468502519163875618, 468502519163924742, 468502519163432596, 468502519163626538, 468502519163120029, 468502519163432660, 468502519163875618, 468502519163436340, 468502519163432596, 468502519163116941, 468502519163434018, 468502519163612992, 468502519163121790]"
232.0,MEDMCQA,0.25055938959121704,0.02992505021393299,0.038424525409936905,0.6810910105705261,3,0.9601335525512695,False,"['TEXT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162389777, 468502519163682027, 468502519163286476, 468502519162351739, 468502519163896813]","[0.7493708729743958, 0.7458702325820923, 0.7458754181861877, 0.7490038871765137, 0.7592226266860962]",4,"[468502519163734655, 468502519163895326, 468502519162747724, 468502519162747712, 468502519163736696, 468502519163972536, 468502519163866405, 468502519163552574, 468502519162351784, 468502519162901853, 468502519163616070, 468502519162297915, 468502519162354844, 468502519162484731, 468502519162484709, 468502519163655896, 468502519163897687, 468502519163469913, 468502519163896590, 468502519163181567]"
233.0,MEDMCQA,0.09933270514011383,0.14452823996543884,0.022164123132824898,0.7339749336242676,2,0.9861066341400146,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163709546, 468502519163976871, 468502519163096016, 468502519163688290, 468502519163072214]","[0.7615770697593689, 0.7441295385360718, 0.7513446807861328, 0.7508473992347717, 0.7434160709381104]",4,"[468502519163709546, 468502519163976871, 468502519162816639, 468502519163123692, 468502519163434593, 468502519163709546, 468502519162816639, 468502519163976871, 468502519163116865, 468502519163265738, 468502519163433308, 468502519163709546, 468502519163318731, 468502519163964051, 468502519162816639, 468502519162816639, 468502519163976871, 468502519163709546, 468502519163318731, 468502519163096016]"
234.0,MEDMCQA,0.9888563752174377,0.0019089418929070234,0.0016846352955326438,0.0075500113889575005,0,0.2944941520690918,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162869752, 468502519162472789, 468502519162721074, 468502519163057631, 468502519163586641]","[0.8030407428741455, 0.8149672746658325, 0.8119596838951111, 0.7771931886672974, 0.767492413520813]",1,"[-1, -1, -1, -1, -1]"
235.0,MEDMCQA,0.07239117473363876,0.09295210242271423,0.7782784104347229,0.05637830123305321,2,0.37183046340942383,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163433496, 468502519163435286, 468502519163786391, 468502519163863662, 468502519163622479]","[0.7328668832778931, 0.7379271984100342, 0.7364298105239868, 0.736112654209137, 0.7578558921813965]",1,"[-1, -1, -1, -1, -1]"
236.0,MEDMCQA,0.3632122874259949,0.28287002444267273,0.1336183398962021,0.2202993929386139,1,0.8175108432769775,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163756787, 468502519163542557, 468502519163526079, 468502519163798619, 468502519163678385]","[0.7362152934074402, 0.7524848580360413, 0.7587823867797852, 0.7485647797584534, 0.7374640107154846]",4,"[468502519163526079, 468502519163706958, 468502519163708865, 468502519163571954, 468502519163535631, 468502519163923222, 468502519162767746, 468502519163708865, 468502519163116414, 468502519163613952, 468502519163526079, 468502519163725694, 468502519163798619, 468502519163708865, 468502519163529002, 468502519162889522, 468502519163526079, 468502519163708865, 468502519163798619, 468502519163159207]"
237.0,MEDMCQA,0.016677120700478554,0.9105398654937744,0.02141384594142437,0.05136914178729057,1,0.24799489974975586,False,"['TEXT', 'STAT', 'TEXT', 'TEXT', 'TEXT']","[468502519162399008, 468502519162820764, 468502519162317884, 468502519162317887, 468502519162398729]","[0.7432975172996521, 0.7672234773635864, 0.7595335245132446, 0.7549164295196533, 0.7567634582519531]",1,"[-1, -1, -1, -1, -1]"
238.0,MEDMCQA,0.19793246686458588,0.10594560950994492,0.32633543014526367,0.36978650093078613,1,0.6349081993103027,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163148098, 468502519163150977, 468502519163117930, 468502519163907587, 468502519163143519]","[0.7587539553642273, 0.766822099685669, 0.7462778091430664, 0.7466123700141907, 0.7497174143791199]",2,"[468502519163148098, 468502519163446587, 468502519163150977, 468502519163141987, 468502519163917224, 468502519163446587, 468502519163141987, 468502519163612996, 468502519163678874, 468502519163150977]"
239.0,MEDMCQA,0.09868956357240677,0.015134535729885101,0.05985824763774872,0.8263176083564758,3,0.18660974502563477,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468502519162467705, 468502519162799163, 468502519162980831, 468502519162296331, 468502519162947725]","[0.8209092617034912, 0.8461602926254272, 0.7736091017723083, 0.8482568264007568, 0.7925094366073608]",1,"[-1, -1, -1, -1, -1]"
240.0,MEDMCQA,0.34668922424316406,0.07735682278871536,0.2700018286705017,0.30595216155052185,3,1.1191885471343994,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162730580, 468502519162318683, 468502519162965515, 468502519162904531, 468502519163480389]","[0.7906516790390015, 0.795511782169342, 0.7904088497161865, 0.7855018973350525, 0.7799218893051147]",4,"[468502519162318683, 468502519162965515, 468502519162318579, 468502519163480389, 468502519162956079, 468502519162883923, 468502519162409155, 468502519163480389, 468502519162965515, 468502519162318579, 468502519162883923, 468502519163480389, 468502519162318683, 468502519162965515, 468502519162318579, 468502519162318683, 468502519163480389, 468502519162409155, 468502519162965515, 468502519162318579]"
241.0,MEDMCQA,0.17827025055885315,0.7050725221633911,0.06558196246623993,0.0510752834379673,2,0.3338789939880371,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162855857, 468502519162973208, 468502519162867014, 468502519163862335, 468502519163711603]","[0.8316464424133301, 0.8251198530197144, 0.8146229982376099, 0.8126750588417053, 0.8340590000152588]",1,"[-1, -1, -1, -1, -1]"
242.0,MEDMCQA,0.8447027802467346,0.025507813319563866,0.11431808769702911,0.015471271239221096,2,0.3504981994628906,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162310524, 468502519163787118, 468502519163832147, 468502519163641149, 468502519163680092]","[0.791287362575531, 0.8245830535888672, 0.7777314186096191, 0.8001266717910767, 0.7676442861557007]",1,"[-1, -1, -1, -1, -1]"
243.0,MEDMCQA,0.9306918978691101,0.02810445986688137,0.019315892830491066,0.021887775510549545,0,0.6288881301879883,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163741756, 468502519163732139, 468502519163315227, 468502519163507828, 468502519163518447]","[0.6713712215423584, 0.6711965203285217, 0.6795256733894348, 0.6722499132156372, 0.6822347640991211]",2,"[468502519162731410, 468502519162947463, 468502519162406805, 468502519162974188, 468502519162731455, 468502519162947463, 468502519162974130, 468502519162406805, 468502519162450905, 468502519162974197]"
244.0,MEDMCQA,0.3730047941207886,0.42266979813575745,0.12109693139791489,0.08322861790657043,2,0.7412014007568359,False,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468502519162936303, 468502519162485656, 468502519162373486, 468502519162750294, 468502519162429906]","[0.8204103112220764, 0.8033817410469055, 0.8202635049819946, 0.7967599034309387, 0.7927491068840027]",4,"[468502519162750296, 468502519162750295, 468502519162884111, 468502519162884109, 468502519162373375, 468502519162750296, 468502519162750289, 468502519162884109, 468502519162739446, 468502519162373471, 468502519162373486, 468502519162376254, 468502519162750351, 468502519162909806, 468502519162373556, 468502519162750296, 468502519162373556, 468502519162884109, 468502519162373471, 468502519162373470]"
245.0,MEDMCQA,0.8503830432891846,0.08962970972061157,0.01764913648366928,0.04233807697892189,0,0.23824691772460938,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162968337, 468502519162457978, 468502519162968324, 468502519162952886, 468502519162933306]","[0.7633601427078247, 0.8109018802642822, 0.755282998085022, 0.7677675485610962, 0.7713091969490051]",1,"[-1, -1, -1, -1, -1]"
246.0,MEDMCQA,0.13641884922981262,0.4201996624469757,0.2887987196445465,0.15458282828330994,1,0.5279693603515625,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163554119, 468502519162961763, 468502519163362813, 468502519163112228, 468502519163350486]","[0.7619784474372864, 0.7491240501403809, 0.7482479214668274, 0.7495983242988586, 0.7697932124137878]",3,"[468502519162726730, 468502519162726734, 468502519162726726, 468502519162431642, 468502519162726739, 468502519162461274, 468502519163712409, 468502519162961742, 468502519163527935, 468502519163281340, 468502519162846624, 468502519162694289, 468502519162785426, 468502519162438174, 468502519162365513]"
247.0,MEDMCQA,0.9039720296859741,0.021259384229779243,0.03505079820752144,0.03971775993704796,2,0.3005099296569824,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163923765, 468502519163878189, 468502519163927155, 468502519163567699, 468502519163559220]","[0.667488694190979, 0.6829447746276855, 0.6989378929138184, 0.6602168679237366, 0.662236213684082]",1,"[-1, -1, -1, -1, -1]"
248.0,MEDMCQA,0.0007077359477989376,0.0008019699016585946,0.0019238258246332407,0.9965664148330688,3,0.3790149688720703,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163710412, 468502519162307610, 468502519163638949, 468502519163504252, 468502519163530155]","[0.7823761701583862, 0.7739459276199341, 0.7618126273155212, 0.7566040754318237, 0.7597679495811462]",1,"[-1, -1, -1, -1, -1]"
249.0,MEDMCQA,0.8233004808425903,0.09832922369241714,0.031922824680805206,0.04644743353128433,0,0.46651148796081543,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163639010, 468502519163704150, 468502519163433647, 468502519163351635, 468502519162844906]","[0.7298513650894165, 0.7479215860366821, 0.7648935914039612, 0.733669638633728, 0.7340108752250671]",1,"[-1, -1, -1, -1, -1]"
